transaction_id,customer_id,amount_inr,previous_success_rate,previous_failures,days_since_last_payment,customer_tenure_days,is_returning_customer,checkout_time_sec,payment_method,failure_reason,retry_count,action,recovered,recovered_amount,recovery_probability_true
TX000266,C00266,4299,0.827,4,104,621,0,221,Card,bank_decline,1,payment_link,0,0,0.4244
TX000267,C00267,8291,0.225,3,166,503,1,410,UPI,bank_decline,1,payment_link,1,8291,0.2598
TX000268,C00268,2861,0.539,0,76,1075,1,399,NetBanking,technical_error,1,reminder,1,2861,0.4695
TX000269,C00269,28570,0.426,1,113,7,0,121,Card,timeout,0,reminder,0,0,0.305
TX000270,C00270,6725,0.475,3,127,997,0,276,UPI,insufficient_funds,1,retry,0,0,0.1661
TX000271,C00271,13445,0.273,3,56,1310,1,391,Card,bank_decline,0,reminder,0,0,0.4427
TX000272,C00272,6225,0.522,5,109,1417,0,241,UPI,technical_error,2,reminder,0,0,0.2413
TX000273,C00273,29415,0.807,3,45,864,1,176,UPI,insufficient_funds,2,payment_link,0,0,0.4083
TX000274,C00274,4910,0.62,3,41,718,1,361,UPI,timeout,1,retry,1,4910,0.594
TX000275,C00275,15562,0.306,0,146,667,1,144,UPI,insufficient_funds,0,reminder,1,15562,0.3634
TX000276,C00276,28526,0.844,3,59,236,1,71,Card,authentication_failed,2,payment_link,0,0,0.4022
TX000277,C00277,15730,0.897,0,165,1278,0,215,Card,authentication_failed,0,retry,0,0,0.2882
TX000278,C00278,26988,0.565,5,129,1280,1,240,Card,authentication_failed,2,payment_link,1,26988,0.2502
TX000279,C00279,26916,0.487,5,22,1379,1,376,Card,authentication_failed,0,retry,1,26916,0.3087
TX000280,C00280,23084,0.214,3,79,245,0,192,UPI,bank_decline,0,retry,1,23084,0.2876
TX000281,C00281,22334,0.256,0,169,369,0,363,UPI,timeout,1,retry,0,0,0.2423
TX000282,C00282,17383,0.5,5,64,671,0,149,UPI,bank_decline,0,payment_link,0,0,0.3905
TX000283,C00283,17503,0.291,4,89,1035,1,407,Card,authentication_failed,0,payment_link,0,0,0.5115
TX000284,C00284,24974,0.976,4,80,1094,0,40,NetBanking,technical_error,0,reminder,1,24974,0.4734
TX000285,C00285,12914,0.715,3,30,442,0,379,UPI,bank_decline,2,reminder,1,12914,0.2685
TX000286,C00286,28383,0.45,3,57,1316,1,400,Card,insufficient_funds,2,retry,1,28383,0.1925
TX000287,C00287,26369,0.668,5,146,743,0,175,NetBanking,insufficient_funds,2,retry,0,0,0.0816
TX000288,C00288,11357,0.335,5,122,1059,1,62,UPI,bank_decline,2,retry,0,0,0.2684
TX000289,C00289,12467,0.934,3,175,543,1,193,UPI,bank_decline,2,reminder,0,0,0.3717
TX000290,C00290,21488,0.601,3,25,514,1,158,UPI,timeout,0,retry,0,0,0.5823
TX000291,C00291,27698,0.76,3,54,1028,0,117,UPI,bank_decline,1,retry,1,27698,0.362
TX000292,C00292,3076,0.346,2,32,231,0,42,NetBanking,technical_error,1,reminder,1,3076,0.2946
TX000293,C00293,2247,0.579,1,177,1465,0,300,Card,insufficient_funds,2,payment_link,1,2247,0.2731
TX000294,C00294,7594,0.771,0,123,977,0,400,UPI,insufficient_funds,1,retry,0,0,0.2455
TX000295,C00295,13013,0.51,3,108,1277,0,139,Wallet,bank_decline,1,payment_link,0,0,0.3007
TX000296,C00296,5049,0.252,2,6,329,1,154,Card,authentication_failed,1,payment_link,1,5049,0.4404
TX000297,C00297,15681,0.575,5,118,435,1,197,NetBanking,authentication_failed,2,retry,1,15681,0.2583
TX000298,C00298,16330,0.859,2,22,960,1,287,UPI,authentication_failed,1,reminder,0,0,0.5052
TX000299,C00299,28537,0.57,1,81,875,1,158,UPI,bank_decline,1,reminder,0,0,0.3755
TX000300,C00300,22424,0.984,1,162,1479,1,332,Wallet,timeout,1,payment_link,1,22424,0.4958
TX000301,C00301,7679,0.648,5,107,502,1,331,UPI,bank_decline,0,reminder,0,0,0.5707
TX000302,C00302,23637,0.906,4,69,120,0,380,UPI,technical_error,0,reminder,1,23637,0.4591
TX000303,C00303,24219,0.226,1,70,1214,0,44,UPI,bank_decline,0,retry,0,0,0.2864
TX000304,C00304,20459,0.705,3,5,1043,0,69,UPI,timeout,0,payment_link,0,0,0.5156
TX000305,C00305,20358,0.608,3,37,389,0,78,UPI,timeout,2,payment_link,1,20358,0.2688
TX000306,C00306,9438,0.486,5,147,1315,0,201,NetBanking,technical_error,2,reminder,0,0,0.1383
TX000307,C00307,21569,0.922,5,154,366,0,249,Card,insufficient_funds,0,payment_link,0,0,0.5119
TX000308,C00308,4217,0.274,2,158,260,0,120,UPI,authentication_failed,0,reminder,0,0,0.2799
TX000309,C00309,18962,0.589,4,98,685,0,323,Card,authentication_failed,2,payment_link,1,18962,0.2691
TX000310,C00310,27648,0.445,2,134,1202,0,116,UPI,insufficient_funds,2,reminder,0,0,0.054
TX000311,C00311,29152,0.968,1,114,865,1,36,Card,technical_error,2,retry,1,29152,0.4944
TX000312,C00312,9086,0.825,1,62,288,0,249,UPI,timeout,1,retry,1,9086,0.5347
TX000313,C00313,10113,0.361,3,18,974,1,181,UPI,timeout,0,retry,1,10113,0.5606
TX000314,C00314,18645,0.302,2,110,88,1,33,UPI,insufficient_funds,2,reminder,1,18645,0.25
TX000315,C00315,12068,0.219,4,159,74,1,263,Card,authentication_failed,1,payment_link,0,0,0.323
TX000316,C00316,21987,0.344,3,156,107,1,70,Card,bank_decline,1,reminder,0,0,0.2584
TX000317,C00317,6246,0.943,5,92,611,0,150,Card,insufficient_funds,2,reminder,0,0,0.3591
TX000318,C00318,5235,0.898,1,39,1167,1,203,UPI,authentication_failed,1,retry,0,0,0.4505
TX000319,C00319,1710,0.84,4,75,637,0,314,UPI,bank_decline,2,payment_link,0,0,0.3284
TX000320,C00320,14190,0.52,0,56,945,0,201,Card,insufficient_funds,1,reminder,0,0,0.2988
TX000321,C00321,6544,0.585,5,61,606,0,369,UPI,technical_error,0,reminder,1,6544,0.4376
TX000322,C00322,9126,0.66,2,108,705,0,317,UPI,insufficient_funds,1,payment_link,1,9126,0.4583
TX000323,C00323,27480,0.848,3,165,1111,1,97,NetBanking,insufficient_funds,0,reminder,1,27480,0.4675
TX000324,C00324,24465,0.203,4,13,283,1,419,UPI,insufficient_funds,1,payment_link,0,0,0.369
TX000325,C00325,25237,0.345,3,47,15,0,331,Card,technical_error,2,payment_link,0,0,0.1357
TX000326,C00326,17879,0.665,4,42,690,1,337,UPI,technical_error,1,retry,1,17879,0.5147
TX000327,C00327,3549,0.313,1,163,1480,1,83,Card,technical_error,1,reminder,1,3549,0.3234
TX000328,C00328,22451,0.951,2,97,1355,1,414,UPI,technical_error,0,payment_link,1,22451,0.6365
TX000329,C00329,18192,0.236,2,46,543,1,172,UPI,timeout,0,reminder,1,18192,0.4133
TX000330,C00330,27281,0.979,1,24,1147,1,228,UPI,timeout,0,retry,1,27281,0.665
TX000331,C00331,14480,0.372,2,35,221,0,253,UPI,timeout,1,retry,1,14480,0.3862
TX000332,C00332,5359,0.355,0,37,212,0,168,Card,timeout,2,payment_link,0,0,0.258
TX000333,C00333,17921,0.54,5,96,424,1,164,Card,authentication_failed,2,retry,0,0,0.2395
TX000334,C00334,13792,0.71,2,151,877,1,416,NetBanking,timeout,2,reminder,0,0,0.3036
TX000335,C00335,19846,0.984,5,155,76,1,98,UPI,authentication_failed,2,payment_link,1,19846,0.3961
TX000336,C00336,11396,0.581,0,169,889,0,258,UPI,authentication_failed,0,reminder,0,0,0.3371
TX000337,C00337,9338,0.918,5,165,403,1,90,UPI,timeout,2,payment_link,0,0,0.4197
TX000338,C00338,3926,0.912,2,9,1069,0,398,UPI,timeout,0,retry,1,3926,0.6397
TX000339,C00339,28848,0.988,2,26,778,1,63,UPI,insufficient_funds,0,payment_link,1,28848,0.6812
TX000340,C00340,22699,0.488,1,83,677,1,109,Card,authentication_failed,0,retry,0,0,0.3258
TX000341,C00341,14082,0.58,5,128,5,1,169,UPI,bank_decline,0,reminder,1,14082,0.4461
TX000342,C00342,7185,0.217,4,132,1370,1,248,Card,timeout,2,reminder,0,0,0.192
TX000343,C00343,18917,0.507,3,127,1426,1,29,UPI,timeout,0,retry,1,18917,0.4863
TX000344,C00344,12482,0.483,1,142,1014,0,55,UPI,technical_error,1,payment_link,1,12482,0.2553
TX000345,C00345,19129,0.3,1,46,861,1,234,UPI,authentication_failed,2,reminder,0,0,0.2475
TX000346,C00346,2890,0.866,0,152,1467,1,172,UPI,bank_decline,2,payment_link,0,0,0.3509
TX000347,C00347,5679,0.423,2,170,507,1,57,Card,timeout,1,retry,0,0,0.4557
TX000348,C00348,22102,0.305,0,140,815,0,67,Card,authentication_failed,2,retry,0,0,0.03
TX000349,C00349,2043,0.292,0,3,777,1,234,UPI,technical_error,1,retry,0,0,0.4736
TX000350,C00350,20392,0.22,4,59,344,0,270,Card,authentication_failed,1,payment_link,0,0,0.27
TX000351,C00351,12463,0.804,3,129,211,0,47,NetBanking,insufficient_funds,0,retry,0,0,0.2953
TX000352,C00352,295,0.626,3,10,249,1,207,Card,timeout,2,retry,0,0,0.5541
TX000353,C00353,22968,0.619,5,121,751,0,48,Card,insufficient_funds,1,payment_link,1,22968,0.3114
TX000354,C00354,21053,0.531,4,42,249,0,146,Card,authentication_failed,0,retry,0,0,0.2445
TX000355,C00355,24493,0.971,2,67,340,1,54,Card,timeout,0,payment_link,0,0,0.6739
TX000356,C00356,26884,0.502,2,74,80,0,312,UPI,bank_decline,1,reminder,0,0,0.243
TX000357,C00357,21953,0.58,2,172,68,1,393,UPI,technical_error,2,payment_link,0,0,0.2346
TX000358,C00358,25263,0.752,4,173,989,0,343,NetBanking,technical_error,1,reminder,0,0,0.2395
TX000359,C00359,3573,0.943,0,10,156,1,46,UPI,bank_decline,0,reminder,1,3573,0.6697
TX000360,C00360,27569,0.887,3,80,987,1,84,UPI,technical_error,1,payment_link,0,0,0.4881
TX000361,C00361,27417,0.905,2,44,1236,0,65,UPI,insufficient_funds,1,retry,0,0,0.2837
TX000362,C00362,20883,0.347,5,171,255,0,174,UPI,bank_decline,2,retry,0,0,0.1336
TX000363,C00363,24100,0.956,4,105,308,0,245,UPI,timeout,2,payment_link,0,0,0.3513
TX000364,C00364,22290,0.859,1,152,975,1,83,Card,bank_decline,1,reminder,0,0,0.4014
TX000365,C00365,26355,0.464,5,124,1124,1,278,Card,technical_error,1,reminder,0,0,0.2745
TX000366,C00366,26703,0.844,4,0,499,1,253,UPI,authentication_failed,2,reminder,1,26703,0.3695
TX000367,C00367,15794,0.962,2,110,511,0,105,Card,bank_decline,2,payment_link,0,0,0.3062
TX000368,C00368,24528,0.795,4,141,556,0,132,UPI,insufficient_funds,0,retry,0,0,0.2445
TX000369,C00369,27485,0.791,1,177,613,1,368,UPI,authentication_failed,2,reminder,0,0,0.2715
TX000370,C00370,9055,0.871,0,26,1012,1,118,UPI,bank_decline,0,retry,0,0,0.6277
TX000371,C00371,1590,0.903,5,67,962,1,367,UPI,insufficient_funds,1,reminder,0,0,0.5765
TX000372,C00372,5272,0.825,3,31,920,1,189,NetBanking,authentication_failed,0,payment_link,1,5272,0.7099
TX000373,C00373,1102,0.262,0,153,250,0,416,UPI,insufficient_funds,2,payment_link,0,0,0.189
TX000374,C00374,13149,0.367,5,88,573,1,301,Card,timeout,1,payment_link,1,13149,0.4402
TX000375,C00375,802,0.297,2,97,472,1,42,UPI,bank_decline,2,retry,0,0,0.38
TX000376,C00376,7916,0.573,4,90,509,0,336,NetBanking,technical_error,1,payment_link,0,0,0.3788
TX000377,C00377,7732,0.253,2,130,578,0,252,Wallet,timeout,2,reminder,0,0,0.0799
TX000378,C00378,21260,0.64,3,83,335,1,79,UPI,insufficient_funds,2,payment_link,1,21260,0.3942
TX000379,C00379,7607,0.939,5,103,301,1,194,UPI,timeout,2,reminder,0,0,0.4725
TX000380,C00380,28504,0.985,0,126,1125,0,174,NetBanking,bank_decline,1,reminder,0,0,0.2918
TX000381,C00381,5787,0.23,3,57,926,1,360,Card,bank_decline,0,payment_link,0,0,0.4613
TX000382,C00382,29159,0.746,4,132,534,1,130,UPI,authentication_failed,2,retry,0,0,0.1722
TX000383,C00383,17098,0.314,5,42,1289,0,241,Card,timeout,2,payment_link,0,0,0.1995
TX000384,C00384,7470,0.89,0,153,776,0,54,UPI,insufficient_funds,2,retry,0,0,0.2193
TX000385,C00385,1361,0.225,5,71,970,1,110,UPI,authentication_failed,2,retry,0,0,0.2176
TX000386,C00386,9314,0.283,0,45,931,0,216,UPI,technical_error,1,retry,1,9314,0.342
TX000387,C00387,17793,0.459,4,0,1231,1,200,NetBanking,bank_decline,1,retry,1,17793,0.4173
TX000388,C00388,3449,0.204,1,118,355,1,398,NetBanking,authentication_failed,1,retry,0,0,0.2633
TX000389,C00389,5147,0.73,4,140,334,1,52,NetBanking,bank_decline,1,reminder,0,0,0.4338
TX000390,C00390,3621,0.365,3,150,662,0,272,UPI,authentication_failed,2,payment_link,1,3621,0.1877
TX000391,C00391,20400,0.776,1,80,832,1,298,Card,insufficient_funds,0,payment_link,1,20400,0.6557
TX000392,C00392,2825,0.96,5,74,1314,0,326,UPI,bank_decline,2,reminder,1,2825,0.3775
TX000393,C00393,828,0.576,4,21,267,0,239,Card,technical_error,0,retry,0,0,0.518
TX000394,C00394,13781,0.576,2,29,1371,1,101,Card,timeout,0,reminder,0,0,0.5262
TX000395,C00395,9454,0.997,4,13,1229,0,385,Card,authentication_failed,1,payment_link,1,9454,0.5313
TX000396,C00396,17188,0.451,3,148,1159,1,103,UPI,technical_error,2,reminder,0,0,0.2175
TX000397,C00397,28162,0.909,1,178,447,0,177,UPI,timeout,1,payment_link,0,0,0.3519
TX000398,C00398,25755,0.771,0,112,317,0,38,NetBanking,technical_error,1,reminder,0,0,0.3229
TX000399,C00399,16244,0.207,1,68,1081,0,203,NetBanking,bank_decline,0,reminder,0,0,0.293
TX000400,C00400,19357,0.438,5,22,234,0,325,UPI,bank_decline,0,payment_link,0,0,0.3652
TX000401,C00401,24385,0.777,1,93,279,1,300,UPI,bank_decline,1,retry,0,0,0.48
TX000402,C00402,13234,0.236,2,160,985,1,83,NetBanking,insufficient_funds,2,reminder,0,0,0.1731
TX000403,C00403,19809,0.886,5,143,403,1,278,NetBanking,timeout,2,retry,0,0,0.4688
TX000404,C00404,6648,0.93,3,76,1480,1,384,UPI,authentication_failed,0,reminder,1,6648,0.6538
TX000405,C00405,18400,0.808,4,143,115,0,93,NetBanking,authentication_failed,0,retry,0,0,0.2526
TX000406,C00406,7262,0.849,5,109,1138,1,191,NetBanking,bank_decline,1,reminder,1,7262,0.5387
TX000407,C00407,5899,0.678,2,133,811,0,32,UPI,authentication_failed,2,reminder,0,0,0.2062
TX000408,C00408,22890,0.847,4,78,1377,1,408,UPI,technical_error,0,payment_link,0,0,0.6056
TX000409,C00409,17316,0.574,0,8,765,1,239,NetBanking,authentication_failed,0,reminder,0,0,0.5115
TX000410,C00410,11427,0.527,1,33,1028,1,347,UPI,technical_error,2,retry,0,0,0.4419
TX000411,C00411,1382,0.762,5,118,201,0,157,NetBanking,insufficient_funds,0,reminder,0,0,0.5078
TX000412,C00412,7259,0.572,2,99,290,1,332,UPI,authentication_failed,2,payment_link,0,0,0.4111
TX000413,C00413,24089,0.449,0,138,440,1,279,UPI,bank_decline,0,retry,1,24089,0.3694
TX000414,C00414,14151,0.412,3,116,680,1,397,Card,technical_error,1,retry,1,14151,0.4588
TX000415,C00415,28810,0.55,1,16,1402,0,207,UPI,technical_error,1,payment_link,0,0,0.2888
TX000416,C00416,27036,0.506,3,36,83,0,20,UPI,timeout,0,payment_link,0,0,0.4335
TX000417,C00417,25649,0.803,5,49,895,0,215,UPI,timeout,0,payment_link,1,25649,0.5222
TX000418,C00418,675,0.827,5,37,1188,0,289,NetBanking,authentication_failed,0,reminder,1,675,0.5289
TX000419,C00419,1711,0.839,3,128,1430,1,172,UPI,technical_error,2,reminder,1,1711,0.3881
TX000420,C00420,17444,0.876,2,133,1284,1,72,NetBanking,bank_decline,0,retry,1,17444,0.5155
TX000421,C00421,10292,0.49,2,83,301,1,345,UPI,technical_error,1,retry,1,10292,0.496
TX000422,C00422,25289,0.496,5,7,717,0,129,Card,insufficient_funds,2,reminder,0,0,0.1577
TX000423,C00423,9676,0.87,3,94,920,0,229,Wallet,authentication_failed,2,reminder,0,0,0.3249
TX000424,C00424,4766,0.344,1,39,1269,1,35,Card,bank_decline,0,reminder,0,0,0.4973
TX000425,C00425,3558,0.762,3,147,262,0,391,UPI,technical_error,2,payment_link,1,3558,0.2591
TX000426,C00426,9179,0.62,1,53,34,0,24,UPI,authentication_failed,1,payment_link,1,9179,0.4269
TX000427,C00427,18873,0.733,4,64,1223,1,327,Card,timeout,1,retry,0,0,0.5697
TX000428,C00428,3961,0.758,3,107,528,1,295,UPI,bank_decline,0,payment_link,1,3961,0.6164
TX000429,C00429,23964,0.735,3,23,219,1,61,UPI,authentication_failed,0,payment_link,0,0,0.6099
TX000430,C00430,9217,0.388,5,122,108,1,47,NetBanking,technical_error,1,retry,0,0,0.3918
TX000431,C00431,9548,0.219,0,145,692,0,381,UPI,insufficient_funds,2,retry,0,0,0.03
TX000432,C00432,19949,0.962,4,41,653,0,417,UPI,authentication_failed,2,reminder,0,0,0.3096
TX000433,C00433,25911,0.918,0,6,393,0,128,Card,timeout,0,reminder,0,0,0.4534
TX000434,C00434,13179,0.604,0,83,997,0,401,Card,timeout,2,retry,0,0,0.3964
TX000435,C00435,23954,0.729,1,149,315,0,97,UPI,technical_error,1,reminder,1,23954,0.2383
TX000436,C00436,9288,0.273,2,67,1432,0,374,Card,bank_decline,0,retry,1,9288,0.3593
TX000437,C00437,4048,0.567,2,75,1075,1,293,UPI,authentication_failed,1,reminder,0,0,0.4726
TX000438,C00438,24889,0.67,5,55,125,1,54,Card,timeout,1,reminder,1,24889,0.418
TX000439,C00439,23052,0.76,3,3,1109,1,80,Card,bank_decline,2,payment_link,1,23052,0.3206
TX000440,C00440,22571,0.375,5,148,370,0,371,Card,bank_decline,2,retry,0,0,0.1347
TX000441,C00441,26502,0.274,4,140,600,0,37,UPI,insufficient_funds,1,reminder,1,26502,0.1007
TX000442,C00442,15045,0.969,1,170,118,0,91,UPI,insufficient_funds,1,payment_link,1,15045,0.4411
TX000443,C00443,6079,0.879,1,71,1114,0,49,UPI,bank_decline,2,retry,0,0,0.4218
TX000444,C00444,17633,0.343,5,88,58,0,357,UPI,authentication_failed,2,retry,0,0,0.0855
TX000445,C00445,17294,0.858,0,74,26,0,329,UPI,authentication_failed,0,payment_link,0,0,0.5711
TX000446,C00446,11704,0.85,0,117,359,0,198,Card,insufficient_funds,2,retry,0,0,0.2712
TX000447,C00447,19234,0.345,4,0,319,0,58,NetBanking,authentication_failed,0,retry,1,19234,0.1997
TX000448,C00448,8042,0.844,5,67,1489,0,294,UPI,timeout,0,payment_link,1,8042,0.6042
TX000449,C00449,18358,0.506,3,172,1178,0,168,UPI,insufficient_funds,2,retry,0,0,0.0682
TX000450,C00450,23855,0.467,4,22,709,0,337,NetBanking,timeout,1,reminder,1,23855,0.2453
TX000451,C00451,3068,0.328,2,153,1295,0,410,UPI,technical_error,0,retry,0,0,0.3596
TX000452,C00452,13719,0.673,0,154,1100,1,392,UPI,authentication_failed,0,retry,1,13719,0.3336
TX000453,C00453,19903,0.69,0,64,27,1,355,Wallet,insufficient_funds,2,retry,0,0,0.2936
TX000454,C00454,1726,0.609,5,137,211,0,115,NetBanking,timeout,0,retry,0,0,0.4836
TX000455,C00455,19032,0.28,1,24,1369,1,22,UPI,technical_error,0,reminder,1,19032,0.4223
TX000456,C00456,27396,0.837,1,173,180,1,94,NetBanking,technical_error,1,payment_link,0,0,0.3948
TX000457,C00457,24751,0.453,4,166,115,0,164,Card,technical_error,1,reminder,0,0,0.1578
TX000458,C00458,20626,0.412,5,65,344,0,144,UPI,timeout,1,retry,0,0,0.3729
TX000459,C00459,24144,0.713,3,87,864,1,334,Card,insufficient_funds,2,reminder,1,24144,0.3431
TX000460,C00460,10978,0.348,5,138,71,0,415,UPI,authentication_failed,1,retry,0,0,0.0935
TX000461,C00461,9949,0.928,0,146,563,0,130,UPI,insufficient_funds,0,payment_link,1,9949,0.56
TX000462,C00462,2690,0.719,5,67,1147,1,136,UPI,insufficient_funds,0,retry,1,2690,0.4906
TX000463,C00463,21717,0.831,2,18,652,1,184,UPI,authentication_failed,1,reminder,0,0,0.4758
TX000464,C00464,9569,0.473,2,11,795,0,361,Card,insufficient_funds,2,reminder,0,0,0.2142
TX000465,C00465,26044,0.543,2,114,604,0,245,Card,insufficient_funds,1,payment_link,1,26044,0.3579
TX000466,C00466,14085,0.401,3,68,1165,0,196,Wallet,timeout,2,retry,0,0,0.3359
TX000467,C00467,26809,0.401,4,64,804,1,392,Card,technical_error,0,payment_link,1,26809,0.465
TX000468,C00468,4319,0.532,5,74,863,1,26,Card,insufficient_funds,2,retry,0,0,0.3117
TX000469,C00469,5013,0.83,0,51,955,1,114,Card,bank_decline,0,reminder,0,0,0.6323
TX000470,C00470,10538,0.602,5,142,1416,0,284,NetBanking,timeout,1,payment_link,1,10538,0.3364
TX000471,C00471,995,0.867,2,150,703,1,115,UPI,insufficient_funds,2,reminder,0,0,0.3988
TX000472,C00472,14856,0.289,5,42,860,1,255,Card,bank_decline,1,payment_link,0,0,0.3315
TX000473,C00473,19594,0.431,5,18,236,1,217,Card,insufficient_funds,1,reminder,0,0,0.3723
TX000474,C00474,19916,0.229,4,68,1067,0,71,UPI,bank_decline,1,retry,0,0,0.2445
TX000475,C00475,6597,0.931,4,84,366,0,224,NetBanking,authentication_failed,2,reminder,0,0,0.3543
TX000476,C00476,5094,0.25,4,106,1395,1,353,UPI,timeout,1,payment_link,0,0,0.4396
TX000477,C00477,16998,0.634,3,113,459,0,338,NetBanking,insufficient_funds,2,reminder,1,16998,0.2295
TX000478,C00478,19064,0.739,1,176,399,0,85,UPI,authentication_failed,2,payment_link,1,19064,0.2307
TX000479,C00479,28355,0.363,2,21,800,1,303,UPI,authentication_failed,1,reminder,0,0,0.3182
TX000480,C00480,26894,0.984,2,157,945,1,146,UPI,technical_error,1,reminder,0,0,0.4179
TX000481,C00481,11503,0.985,1,175,604,0,20,UPI,insufficient_funds,2,payment_link,1,11503,0.3498
TX000482,C00482,5018,0.391,0,150,664,1,353,UPI,technical_error,2,payment_link,0,0,0.2494
TX000483,C00483,7732,0.312,0,153,372,1,125,NetBanking,authentication_failed,1,retry,1,7732,0.1964
TX000484,C00484,26470,0.72,2,37,741,0,299,UPI,bank_decline,1,reminder,0,0,0.3057
TX000485,C00485,13803,0.612,1,178,861,0,248,UPI,insufficient_funds,2,payment_link,0,0,0.2361
TX000486,C00486,29787,0.683,5,159,881,0,351,UPI,bank_decline,2,payment_link,0,0,0.0921
TX000487,C00487,19785,0.694,2,158,648,0,80,UPI,authentication_failed,0,reminder,0,0,0.3352
TX000488,C00488,17934,0.965,0,53,1258,1,216,UPI,authentication_failed,2,retry,0,0,0.3585
TX000489,C00489,3212,0.815,2,127,8,0,161,NetBanking,insufficient_funds,1,retry,1,3212,0.2754
TX000490,C00490,17803,0.45,1,52,438,1,347,Wallet,timeout,1,payment_link,0,0,0.4448
TX000491,C00491,11541,0.798,5,77,555,1,29,UPI,timeout,2,retry,0,0,0.5573
TX000492,C00492,25342,0.559,0,174,427,0,338,Card,technical_error,0,reminder,1,25342,0.2752
TX000493,C00493,4184,0.98,2,70,1294,1,320,UPI,timeout,2,payment_link,1,4184,0.5377
TX000494,C00494,5921,0.582,2,69,452,0,26,Card,authentication_failed,0,payment_link,1,5921,0.5393
TX000495,C00495,19940,0.209,3,14,1199,0,222,NetBanking,bank_decline,2,payment_link,0,0,0.0788
TX000496,C00496,20474,0.934,5,17,698,0,249,Card,insufficient_funds,2,retry,1,20474,0.2596
TX000497,C00497,24950,0.421,0,33,452,0,182,UPI,technical_error,0,retry,1,24950,0.3781
TX000498,C00498,15834,0.857,5,88,1235,1,187,Card,insufficient_funds,2,reminder,1,15834,0.4166
TX000499,C00499,11430,0.689,2,17,804,1,272,UPI,authentication_failed,1,retry,0,0,0.3672
TX000500,C00500,9318,0.795,2,23,66,1,35,UPI,technical_error,1,reminder,0,0,0.5153
TX000501,C00501,11277,0.791,5,39,1424,0,242,UPI,authentication_failed,0,payment_link,1,11277,0.5764
TX000502,C00502,19954,0.924,3,29,601,1,216,UPI,insufficient_funds,1,retry,0,0,0.4189
TX000503,C00503,16277,0.867,1,27,625,0,271,Card,timeout,0,retry,0,0,0.5777
TX000504,C00504,9020,0.716,4,164,43,0,54,UPI,timeout,2,payment_link,1,9020,0.2644
TX000505,C00505,6608,0.461,0,88,343,0,194,UPI,bank_decline,2,payment_link,0,0,0.2026
TX000506,C00506,21380,0.595,3,70,346,1,268,UPI,authentication_failed,1,retry,0,0,0.3011
TX000507,C00507,7572,0.423,0,80,1319,1,360,Card,timeout,1,retry,0,0,0.5282
TX000508,C00508,6425,0.469,3,14,363,0,105,UPI,bank_decline,2,retry,0,0,0.3056
TX000509,C00509,10029,0.568,0,6,1002,0,177,Card,insufficient_funds,0,retry,0,0,0.3189
